mjd,datetime_str,RA,DEC,V,RA_rate,DEC_rate
57052.5,2015-Jan-30 12:00,302.53727,-10.10517,19.376,109.3229,36.00576
57053.5,2015-Jan-31 12:00,303.27237,-9.86509,19.38,109.2775,36.39767
57054.5,2015-Feb-01 12:00,304.00661,-9.62239,19.384,109.2316,36.78409
57055.5,2015-Feb-02 12:00,304.73999,-9.37711,19.387,109.1855,37.16495
57056.5,2015-Feb-03 12:00,305.47252,-9.12929,19.391,109.1391,37.54018
57057.5,2015-Feb-04 12:00,306.20422,-8.87897,19.395,109.0925,37.9097
57058.5,2015-Feb-05 12:00,306.93508,-8.62618,19.398,109.0457,38.27344
57059.5,2015-Feb-06 12:00,307.66513,-8.37096,19.402,108.9987,38.6313
57060.5,2015-Feb-07 12:00,308.39436,-8.11335,19.405,108.9514,38.98322
57061.5,2015-Feb-08 12:00,309.12279,-7.8534,19.409,108.9037,39.32909
57062.5,2015-Feb-09 12:00,309.85042,-7.59114,19.412,108.8557,39.66884
57063.5,2015-Feb-10 12:00,310.57728,-7.32662,19.416,108.8073,40.00237
57064.5,2015-Feb-11 12:00,311.30335,-7.05987,19.419,108.7583,40.32958
57065.5,2015-Feb-12 12:00,312.02866,-6.79094,19.422,108.7086,40.65038
57066.5,2015-Feb-13 12:00,312.75322,-6.51987,19.426,108.6581,40.96464
57067.5,2015-Feb-14 12:00,313.47702,-6.2467,19.429,108.6066,41.27225
57068.5,2015-Feb-15 12:00,314.20008,-5.97149,19.432,108.5538,41.57306
57069.5,2015-Feb-16 12:00,314.9224,-5.69427,19.435,108.4996,41.86689
57070.5,2015-Feb-17 12:00,315.64399,-5.4151,19.438,108.4436,42.15357
57071.5,2015-Feb-18 12:00,316.36485,-5.13401,19.441,108.3856,42.43292
57072.5,2015-Feb-19 12:00,317.08498,-4.85107,19.445,108.3258,42.70476
57073.5,2015-Feb-20 12:00,317.80439,-4.56632,19.448,108.2642,42.96897
57074.5,2015-Feb-21 12:00,318.52308,-4.27982,19.451,108.2012,43.2255
57075.5,2015-Feb-22 12:00,319.24106,-3.99161,19.454,108.1371,43.47431
57076.5,2015-Feb-23 12:00,319.95834,-3.70174,19.456,108.0723,43.71541
57077.5,2015-Feb-24 12:00,320.67494,-3.41027,19.459,108.0073,43.94884
57078.5,2015-Feb-25 12:00,321.39087,-3.11725,19.462,107.9424,44.17461
57079.5,2015-Feb-26 12:00,322.10615,-2.82273,19.465,107.8779,44.39276
57080.5,2015-Feb-27 12:00,322.8208,-2.52676,19.468,107.814,44.60328
57081.5,2015-Feb-28 12:00,323.53486,-2.2294,19.471,107.7509,44.80618
57082.5,2015-Mar-01 12:00,324.24833,-1.93068,19.473,107.6886,45.00146
57083.5,2015-Mar-02 12:00,324.96126,-1.63067,19.476,107.6274,45.18911
57084.5,2015-Mar-03 12:00,325.67365,-1.32941,19.479,107.5672,45.36911
57085.5,2015-Mar-04 12:00,326.38555,-1.02696,19.481,107.5081,45.54146
57086.5,2015-Mar-05 12:00,327.09697,-0.72337,19.484,107.4502,45.70614
57087.5,2015-Mar-06 12:00,327.80795,-0.41868,19.487,107.3935,45.86312
57088.5,2015-Mar-07 12:00,328.51851,-0.11295,19.489,107.338,46.0124
57089.5,2015-Mar-08 12:00,329.22868,0.19376,19.492,107.2835,46.15393
57090.5,2015-Mar-09 12:00,329.93849,0.50141,19.494,107.2302,46.28769
57091.5,2015-Mar-10 12:00,330.64796,0.80994,19.497,107.1779,46.41365
57092.5,2015-Mar-11 12:00,331.35713,1.11931,19.499,107.1264,46.53175
57093.5,2015-Mar-12 12:00,332.06601,1.42946,19.502,107.0758,46.64196
57094.5,2015-Mar-13 12:00,332.77464,1.74033,19.504,107.0258,46.7442
57095.5,2015-Mar-14 12:00,333.48304,2.05187,19.507,106.9761,46.83839
57096.5,2015-Mar-15 12:00,334.19124,2.36404,19.509,106.9267,46.92444
57097.5,2015-Mar-16 12:00,334.89924,2.67676,19.512,106.8772,47.00222
57098.5,2015-Mar-17 12:00,335.60708,2.99,19.514,106.8273,47.07158
57099.5,2015-Mar-18 12:00,336.31478,3.30368,19.516,106.7768,47.13235
57100.5,2015-Mar-19 12:00,337.02234,3.61776,19.519,106.7255,47.18439
57101.5,2015-Mar-20 12:00,337.72978,3.93217,19.521,106.6735,47.22757
57102.5,2015-Mar-21 12:00,338.43713,4.24685,19.523,106.6209,47.26182
57103.5,2015-Mar-22 12:00,339.1444,4.56175,19.526,106.568,47.28715
57104.5,2015-Mar-23 12:00,339.85161,4.87681,19.528,106.5152,47.3036
57105.5,2015-Mar-24 12:00,340.55879,5.19196,19.53,106.4629,47.31125
57106.5,2015-Mar-25 12:00,341.26595,5.50714,19.532,106.4115,47.31021
57107.5,2015-Mar-26 12:00,341.97314,5.82231,19.534,106.3611,47.30056
57108.5,2015-Mar-27 12:00,342.68037,6.1374,19.537,106.3122,47.28237
57109.5,2015-Mar-28 12:00,343.38769,6.45235,19.539,106.2647,47.25572
57110.5,2015-Mar-29 12:00,344.09511,6.76711,19.541,106.2189,47.22066
57111.5,2015-Mar-30 12:00,344.80269,7.08162,19.543,106.1749,47.17725
57112.5,2015-Mar-31 12:00,345.51043,7.39583,19.545,106.1327,47.12552
57113.5,2015-Apr-01 12:00,346.2184,7.70968,19.547,106.0923,47.06551
57114.5,2015-Apr-02 12:00,346.9266,8.02311,19.55,106.054,46.99728
57115.5,2015-Apr-03 12:00,347.63509,8.33608,19.552,106.0175,46.92086
57116.5,2015-Apr-04 12:00,348.34389,8.64852,19.554,105.9831,46.83629
57117.5,2015-Apr-05 12:00,349.05303,8.96038,19.556,105.9506,46.7436
57118.5,2015-Apr-06 12:00,349.76256,9.27161,19.558,105.9199,46.64283
57119.5,2015-Apr-07 12:00,350.4725,9.58216,19.56,105.8911,46.53399
57120.5,2015-Apr-08 12:00,351.18289,9.89196,19.562,105.864,46.41709
57121.5,2015-Apr-09 12:00,351.89376,10.20096,19.564,105.8384,46.29213
57122.5,2015-Apr-10 12:00,352.60513,10.50912,19.566,105.8141,46.15908
57123.5,2015-Apr-11 12:00,353.31704,10.81638,19.568,105.7909,46.01791
57124.5,2015-Apr-12 12:00,354.0295,11.12267,19.57,105.7685,45.86855
57125.5,2015-Apr-13 12:00,354.74255,11.42795,19.572,105.7466,45.71093
57126.5,2015-Apr-14 12:00,355.45621,11.73217,19.574,105.725,45.54493
57127.5,2015-Apr-15 12:00,356.17049,12.03526,19.576,105.7033,45.37042
57128.5,2015-Apr-16 12:00,356.88542,12.33716,19.579,105.6813,45.18729
57129.5,2015-Apr-17 12:00,357.601,12.63783,19.581,105.6588,44.9954
57130.5,2015-Apr-18 12:00,358.31726,12.93719,19.583,105.6358,44.79471
57131.5,2015-Apr-19 12:00,359.0342,13.2352,19.585,105.6126,44.58519
57132.5,2015-Apr-20 12:00,359.75185,13.53179,19.587,105.5893,44.36689
57133.5,2015-Apr-21 12:00,0.47022,13.8269,19.589,105.5662,44.1399
57134.5,2015-Apr-22 12:00,1.18932,14.12048,19.59,105.5438,43.90434
57135.5,2015-Apr-23 12:00,1.90919,14.41247,19.592,105.5223,43.66035
57136.5,2015-Apr-24 12:00,2.62984,14.70281,19.594,105.5018,43.40805
57137.5,2015-Apr-25 12:00,3.3513,14.99145,19.596,105.4826,43.14757
57138.5,2015-Apr-26 12:00,4.0736,15.27833,19.598,105.4648,42.87899
57139.5,2015-Apr-27 12:00,4.79674,15.5634,19.6,105.4485,42.60242
57140.5,2015-Apr-28 12:00,5.52077,15.84661,19.602,105.4337,42.31794
57141.5,2015-Apr-29 12:00,6.2457,16.1279,19.604,105.4205,42.02565
57142.5,2015-Apr-30 12:00,6.97156,16.40723,19.606,105.4089,41.72563
57143.5,2015-May-01 12:00,7.69838,16.68453,19.608,105.3989,41.41796
57144.5,2015-May-02 12:00,8.42617,16.95977,19.61,105.3907,41.10273
57145.5,2015-May-03 12:00,9.15496,17.23288,19.612,105.384,40.78004
57146.5,2015-May-04 12:00,9.88478,17.50382,19.614,105.379,40.44996
57147.5,2015-May-05 12:00,10.61564,17.77254,19.616,105.3755,40.11258
57148.5,2015-May-06 12:00,11.34756,18.039,19.618,105.3733,39.76796
57149.5,2015-May-07 12:00,12.08057,18.30314,19.619,105.3723,39.41614
57150.5,2015-May-08 12:00,12.81467,18.56491,19.621,105.3722,39.05714
57151.5,2015-May-09 12:00,13.54989,18.82427,19.623,105.3727,38.69097
57152.5,2015-May-10 12:00,14.28624,19.08117,19.625,105.3736,38.3176
57153.5,2015-May-11 12:00,15.02372,19.33557,19.627,105.3743,37.93699
57154.5,2015-May-12 12:00,15.76234,19.5874,19.629,105.3746,37.54907
57155.5,2015-May-13 12:00,16.5021,19.83663,19.631,105.3742,37.15375
57156.5,2015-May-14 12:00,17.243,20.0832,19.633,105.3726,36.75096
57157.5,2015-May-15 12:00,17.98504,20.32706,19.634,105.3697,36.34062
57158.5,2015-May-16 12:00,18.7282,20.56817,19.636,105.3654,35.92269
57159.5,2015-May-17 12:00,19.47249,20.80646,19.638,105.3596,35.49715
57160.5,2015-May-18 12:00,20.2179,21.0419,19.64,105.3525,35.06405
57161.5,2015-May-19 12:00,20.96441,21.27443,19.642,105.3442,34.62348
57162.5,2015-May-20 12:00,21.71203,21.504,19.644,105.3351,34.17556
57163.5,2015-May-21 12:00,22.46074,21.73057,19.645,105.3252,33.72043
57164.5,2015-May-22 12:00,23.21055,21.95408,19.647,105.3148,33.25826
57165.5,2015-May-23 12:00,23.96144,22.17448,19.649,105.3042,32.78919
57166.5,2015-May-24 12:00,24.71342,22.39174,19.651,105.2933,32.31337
57167.5,2015-May-25 12:00,25.46648,22.60581,19.652,105.2822,31.83094
57168.5,2015-May-26 12:00,26.22062,22.81664,19.654,105.2712,31.34203
57169.5,2015-May-27 12:00,26.97583,23.02419,19.656,105.26,30.84678
57170.5,2015-May-28 12:00,27.73211,23.22842,19.657,105.2489,30.3453
57171.5,2015-May-29 12:00,28.48945,23.42929,19.659,105.2378,29.83774
57172.5,2015-May-30 12:00,29.24784,23.62676,19.661,105.2268,29.32424
57173.5,2015-May-31 12:00,30.00728,23.82078,19.662,105.2158,28.80494
57174.5,2015-Jun-01 12:00,30.76776,24.01133,19.664,105.2048,28.27999
57175.5,2015-Jun-02 12:00,31.52928,24.19836,19.666,105.1938,27.74953
57176.5,2015-Jun-03 12:00,32.29181,24.38183,19.667,105.1827,27.2137
57177.5,2015-Jun-04 12:00,33.05535,24.56172,19.669,105.1712,26.67262
57178.5,2015-Jun-05 12:00,33.81989,24.73798,19.671,105.159,26.12638
57179.5,2015-Jun-06 12:00,34.5854,24.91059,19.672,105.1459,25.57504
57180.5,2015-Jun-07 12:00,35.35187,25.0795,19.674,105.1314,25.01865
57181.5,2015-Jun-08 12:00,36.11927,25.24469,19.675,105.1151,24.45721
57182.5,2015-Jun-09 12:00,36.88757,25.40611,19.677,105.0966,23.89071
57183.5,2015-Jun-10 12:00,37.65673,25.56374,19.678,105.0754,23.31915
57184.5,2015-Jun-11 12:00,38.42672,25.71755,19.68,105.0512,22.7425
57185.5,2015-Jun-12 12:00,39.1975,25.86749,19.681,105.0238,22.16077
57186.5,2015-Jun-13 12:00,39.96903,26.01354,19.682,104.9929,21.57396
57187.5,2015-Jun-14 12:00,40.74126,26.15566,19.684,104.9585,20.98213
57188.5,2015-Jun-15 12:00,41.51415,26.29381,19.685,104.9206,20.38534
57189.5,2015-Jun-16 12:00,42.28764,26.42797,19.686,104.8792,19.7837
57190.5,2015-Jun-17 12:00,43.0617,26.5581,19.688,104.8345,19.17736
57191.5,2015-Jun-18 12:00,43.83628,26.68417,19.689,104.7867,18.56647
57192.5,2015-Jun-19 12:00,44.61133,26.80615,19.69,104.7359,17.95121
57193.5,2015-Jun-20 12:00,45.3868,26.92402,19.691,104.6824,17.33176
57194.5,2015-Jun-21 12:00,46.16267,27.03774,19.693,104.6262,16.70829
57195.5,2015-Jun-22 12:00,46.93887,27.14728,19.694,104.5676,16.081
57196.5,2015-Jun-23 12:00,47.71537,27.25264,19.695,104.5065,15.45006
57197.5,2015-Jun-24 12:00,48.49212,27.35376,19.696,104.443,14.81564
57198.5,2015-Jun-25 12:00,49.26907,27.45065,19.697,104.3773,14.17792
57199.5,2015-Jun-26 12:00,50.0462,27.54327,19.698,104.3094,13.53707
57200.5,2015-Jun-27 12:00,50.82344,27.6316,19.699,104.2393,12.89327
57201.5,2015-Jun-28 12:00,51.60076,27.71563,19.7,104.1672,12.24672
57202.5,2015-Jun-29 12:00,52.37811,27.79534,19.701,104.0931,11.5976
57203.5,2015-Jun-30 12:00,53.15545,27.87071,19.702,104.017,10.94612
57204.5,2015-Jul-01 12:00,53.93274,27.94172,19.703,103.9389,10.2925
57205.5,2015-Jul-02 12:00,54.70992,28.00837,19.703,103.8588,9.636878
57206.5,2015-Jul-03 12:00,55.48695,28.07063,19.704,103.7764,8.979447
57207.5,2015-Jul-04 12:00,56.26378,28.1285,19.705,103.6913,8.320345
57208.5,2015-Jul-05 12:00,57.04036,28.18196,19.706,103.6033,7.659677
57209.5,2015-Jul-06 12:00,57.81664,28.23101,19.706,103.5117,6.997516
57210.5,2015-Jul-07 12:00,58.59255,28.27563,19.707,103.4161,6.333915
57211.5,2015-Jul-08 12:00,59.36802,28.31582,19.707,103.3162,5.668913
57212.5,2015-Jul-09 12:00,60.143,28.35156,19.708,103.2115,5.002551
57213.5,2015-Jul-10 12:00,60.91741,28.38285,19.708,103.1017,4.33488
57214.5,2015-Jul-11 12:00,61.69119,28.40968,19.709,102.9868,3.665964
57215.5,2015-Jul-12 12:00,62.46425,28.43204,19.709,102.8666,2.995886
57216.5,2015-Jul-13 12:00,63.23653,28.44992,19.709,102.7412,2.324745
57217.5,2015-Jul-14 12:00,64.00795,28.46331,19.71,102.6105,1.652658
57218.5,2015-Jul-15 12:00,64.77844,28.47221,19.71,102.4747,0.979756
57219.5,2015-Jul-16 12:00,65.54794,28.47662,19.71,102.334,0.306186
57220.5,2015-Jul-17 12:00,66.31637,28.47652,19.71,102.1886,-0.3679
57221.5,2015-Jul-18 12:00,67.08366,28.47192,19.71,102.0387,-1.04234
57222.5,2015-Jul-19 12:00,67.84974,28.46282,19.71,101.8845,-1.71697
57223.5,2015-Jul-20 12:00,68.61456,28.4492,19.71,101.7261,-2.39163
57224.5,2015-Jul-21 12:00,69.37806,28.43108,19.71,101.5638,-3.06615
57225.5,2015-Jul-22 12:00,70.14016,28.40846,19.709,101.3977,-3.74039
57226.5,2015-Jul-23 12:00,70.90081,28.38132,19.709,101.2279,-4.41418
57227.5,2015-Jul-24 12:00,71.65995,28.34969,19.709,101.0547,-5.08737
57228.5,2015-Jul-25 12:00,72.41752,28.31356,19.708,100.8781,-5.75982
57229.5,2015-Jul-26 12:00,73.17347,28.27294,19.708,100.6984,-6.43136
57230.5,2015-Jul-27 12:00,73.92775,28.22784,19.707,100.5158,-7.10185
57231.5,2015-Jul-28 12:00,74.68031,28.17825,19.707,100.3304,-7.77112
57232.5,2015-Jul-29 12:00,75.43109,28.1242,19.706,100.1424,-8.43899
57233.5,2015-Jul-30 12:00,76.18004,28.06569,19.705,99.95181,-9.10531
57234.5,2015-Jul-31 12:00,76.92713,28.00273,19.705,99.75857,-9.76991
57235.5,2015-Aug-01 12:00,77.67229,27.93533,19.704,99.56245,-10.4327
57236.5,2015-Aug-02 12:00,78.41548,27.86351,19.703,99.36307,-11.0934
57237.5,2015-Aug-03 12:00,79.15666,27.78727,19.702,99.15995,-11.7522
57238.5,2015-Aug-04 12:00,79.89575,27.70664,19.701,98.95257,-12.4088
57239.5,2015-Aug-05 12:00,80.6327,27.62162,19.7,98.74046,-13.0633
57240.5,2015-Aug-06 12:00,81.36745,27.53223,19.698,98.52324,-13.7156
57241.5,2015-Aug-07 12:00,82.09994,27.43849,19.697,98.30063,-14.3658
57242.5,2015-Aug-08 12:00,82.83011,27.3404,19.696,98.07247,-15.0137
57243.5,2015-Aug-09 12:00,83.55788,27.23799,19.694,97.8387,-15.6593
57244.5,2015-Aug-10 12:00,84.28319,27.13127,19.693,97.59931,-16.3027
57245.5,2015-Aug-11 12:00,85.00599,27.02025,19.691,97.3544,-16.9436
57246.5,2015-Aug-12 12:00,85.72621,26.90495,19.689,97.10408,-17.5821
57247.5,2015-Aug-13 12:00,86.44379,26.78539,19.688,96.84851,-18.2181
57248.5,2015-Aug-14 12:00,87.15868,26.66158,19.686,96.58789,-18.8514
57249.5,2015-Aug-15 12:00,87.87081,26.53354,19.684,96.32241,-19.4822
57250.5,2015-Aug-16 12:00,88.58015,26.40129,19.682,96.05229,-20.1102
57251.5,2015-Aug-17 12:00,89.28664,26.26484,19.679,95.77775,-20.7355
57252.5,2015-Aug-18 12:00,89.99023,26.12422,19.677,95.49901,-21.3578
57253.5,2015-Aug-19 12:00,90.69088,25.97945,19.675,95.21626,-21.9773
57254.5,2015-Aug-20 12:00,91.38854,25.83053,19.672,94.92972,-22.5938
57255.5,2015-Aug-21 12:00,92.08319,25.67751,19.67,94.63959,-23.2073
57256.5,2015-Aug-22 12:00,92.77477,25.52038,19.667,94.34608,-23.8177
57257.5,2015-Aug-23 12:00,93.46326,25.35918,19.665,94.04944,-24.425
57258.5,2015-Aug-24 12:00,94.14863,25.19392,19.662,93.74991,-25.0292
57259.5,2015-Aug-25 12:00,94.83084,25.02464,19.659,93.44773,-25.6301
57260.5,2015-Aug-26 12:00,95.50987,24.85134,19.656,93.14314,-26.2277
57261.5,2015-Aug-27 12:00,96.18569,24.67405,19.653,92.83629,-26.8221
57262.5,2015-Aug-28 12:00,96.85829,24.49279,19.65,92.52723,-27.413
57263.5,2015-Aug-29 12:00,97.52764,24.30759,19.646,92.21581,-28.0005
57264.5,2015-Aug-30 12:00,98.19372,24.11847,19.643,91.90167,-28.5845
57265.5,2015-Aug-31 12:00,98.8565,23.92545,19.639,91.58428,-29.165
57266.5,2015-Sep-01 12:00,99.51596,23.72855,19.636,91.26302,-29.7419
57267.5,2015-Sep-02 12:00,100.17207,23.52781,19.632,90.93725,-30.3152
57268.5,2015-Sep-03 12:00,100.82478,23.32324,19.628,90.60646,-30.885
57269.5,2015-Sep-04 12:00,101.47406,23.11486,19.624,90.27023,-31.4512
57270.5,2015-Sep-05 12:00,102.11987,22.90271,19.62,89.92833,-32.0138
57271.5,2015-Sep-06 12:00,102.76217,22.68681,19.616,89.58061,-32.5729
57272.5,2015-Sep-07 12:00,103.40092,22.46717,19.612,89.22702,-33.1284
57273.5,2015-Sep-08 12:00,104.03609,22.24383,19.608,88.8676,-33.6804
57274.5,2015-Sep-09 12:00,104.66764,22.01681,19.603,88.50237,-34.2289
57275.5,2015-Sep-10 12:00,105.29552,21.78612,19.599,88.13145,-34.7739
57276.5,2015-Sep-11 12:00,105.91971,21.5518,19.594,87.75492,-35.3154
57277.5,2015-Sep-12 12:00,106.54017,21.31387,19.589,87.37291,-35.8534
57278.5,2015-Sep-13 12:00,107.15687,21.07235,19.584,86.98558,-36.388
57279.5,2015-Sep-14 12:00,107.76979,20.82727,19.579,86.59306,-36.919
57280.5,2015-Sep-15 12:00,108.37889,20.57864,19.574,86.19554,-37.4467
57281.5,2015-Sep-16 12:00,108.98416,20.3265,19.568,85.79317,-37.9709
57282.5,2015-Sep-17 12:00,109.58556,20.07086,19.563,85.38614,-38.4918
57283.5,2015-Sep-18 12:00,110.18308,19.81175,19.557,84.97461,-39.0092
57284.5,2015-Sep-19 12:00,110.7767,19.54918,19.552,84.55879,-39.5234
57285.5,2015-Sep-20 12:00,111.3664,19.2832,19.546,84.13887,-40.0342
57286.5,2015-Sep-21 12:00,111.95217,19.0138,19.54,83.71506,-40.5418
57287.5,2015-Sep-22 12:00,112.53399,18.74103,19.534,83.28758,-41.0462
57288.5,2015-Sep-23 12:00,113.11186,18.46489,19.528,82.85666,-41.5474
57289.5,2015-Sep-24 12:00,113.68577,18.18542,19.521,82.42245,-42.0455
57290.5,2015-Sep-25 12:00,114.2557,17.90263,19.515,81.985,-42.5405
57291.5,2015-Sep-26 12:00,114.82166,17.61654,19.508,81.54419,-43.0325
57292.5,2015-Sep-27 12:00,115.38363,17.32717,19.501,81.09967,-43.5214
57293.5,2015-Sep-28 12:00,115.94161,17.03456,19.495,80.65082,-44.0073
57294.5,2015-Sep-29 12:00,116.49558,16.7387,19.488,80.19687,-44.4902
57295.5,2015-Sep-30 12:00,117.04552,16.43964,19.48,79.73697,-44.9699
57296.5,2015-Oct-01 12:00,117.59141,16.13739,19.473,79.27032,-45.4464
57297.5,2015-Oct-02 12:00,118.13321,15.83197,19.466,78.7963,-45.9198
57298.5,2015-Oct-03 12:00,118.67089,15.5234,19.458,78.31443,-46.39
57299.5,2015-Oct-04 12:00,119.20442,15.21171,19.45,77.82441,-46.8569
57300.5,2015-Oct-05 12:00,119.73377,14.89691,19.443,77.32606,-47.3206
57301.5,2015-Oct-06 12:00,120.25889,14.57904,19.435,76.81926,-47.7811
57302.5,2015-Oct-07 12:00,120.77975,14.25811,19.426,76.30395,-48.2384
57303.5,2015-Oct-08 12:00,121.29631,13.93415,19.418,75.78008,-48.6925
57304.5,2015-Oct-09 12:00,121.80854,13.60718,19.41,75.24762,-49.1433
57305.5,2015-Oct-10 12:00,122.3164,13.27721,19.401,74.70658,-49.591
57306.5,2015-Oct-11 12:00,122.81986,12.94428,19.392,74.15695,-50.0354
57307.5,2015-Oct-12 12:00,123.31888,12.60841,19.383,73.59878,-50.4766
57308.5,2015-Oct-13 12:00,123.81343,12.26961,19.374,73.03212,-50.9146
57309.5,2015-Oct-14 12:00,124.30347,11.92792,19.365,72.45705,-51.3495
57310.5,2015-Oct-15 12:00,124.78897,11.58335,19.356,71.87366,-51.7812
57311.5,2015-Oct-16 12:00,125.2699,11.23592,19.346,71.28208,-52.2097
57312.5,2015-Oct-17 12:00,125.74624,10.88566,19.337,70.68243,-52.6351
57313.5,2015-Oct-18 12:00,126.21795,10.5326,19.327,70.07486,-53.0575
57314.5,2015-Oct-19 12:00,126.685,10.17674,19.317,69.45952,-53.4768
57315.5,2015-Oct-20 12:00,127.14737,9.81812,19.307,68.83655,-53.893
57316.5,2015-Oct-21 12:00,127.60503,9.45675,19.296,68.20608,-54.3064
57317.5,2015-Oct-22 12:00,128.05796,9.09265,19.286,67.5682,-54.7168
57318.5,2015-Oct-23 12:00,128.50614,8.72586,19.275,66.92287,-55.1245
57319.5,2015-Oct-24 12:00,128.94953,8.35637,19.264,66.26992,-55.5294
57320.5,2015-Oct-25 12:00,129.38812,7.98423,19.254,65.60891,-55.9316
57321.5,2015-Oct-26 12:00,129.82188,7.60944,19.242,64.93915,-56.3311
57322.5,2015-Oct-27 12:00,130.25076,7.23202,19.231,64.25971,-56.7278
57323.5,2015-Oct-28 12:00,130.67472,6.852,19.22,63.56949,-57.1215
57324.5,2015-Oct-29 12:00,131.09373,6.4694,19.208,62.86744,-57.5121
57325.5,2015-Oct-30 12:00,131.50771,6.08424,19.197,62.1526,-57.8993
57326.5,2015-Oct-31 12:00,131.9166,5.69655,19.185,61.42422,-58.2829
57327.5,2015-Nov-01 12:00,132.32035,5.30635,19.173,60.68174,-58.6628
57328.5,2015-Nov-02 12:00,132.71887,4.91367,19.16,59.92479,-59.0387
57329.5,2015-Nov-03 12:00,133.1121,4.51854,19.148,59.15308,-59.4105
57330.5,2015-Nov-04 12:00,133.49997,4.12099,19.135,58.3664,-59.7779
57331.5,2015-Nov-05 12:00,133.88239,3.72105,19.123,57.5646,-60.1408
57332.5,2015-Nov-06 12:00,134.25929,3.31875,19.11,56.7475,-60.4991
57333.5,2015-Nov-07 12:00,134.6306,2.91413,19.097,55.91499,-60.8525
57334.5,2015-Nov-08 12:00,134.99623,2.50722,19.083,55.06694,-61.2009
57335.5,2015-Nov-09 12:00,135.35611,2.09806,19.07,54.20329,-61.544
57336.5,2015-Nov-10 12:00,135.71014,1.68668,19.056,53.32398,-61.8816
57337.5,2015-Nov-11 12:00,136.05827,1.27313,19.043,52.42903,-62.2135
57338.5,2015-Nov-12 12:00,136.40039,0.85745,19.029,51.51851,-62.5396
57339.5,2015-Nov-13 12:00,136.73643,0.43967,19.015,50.59253,-62.8596
57340.5,2015-Nov-14 12:00,137.06631,0.01984,19.0,49.65125,-63.1733
57341.5,2015-Nov-15 12:00,137.38995,-0.40199,18.986,48.69482,-63.4806
57342.5,2015-Nov-16 12:00,137.70726,-0.82578,18.972,47.72344,-63.7812
57343.5,2015-Nov-17 12:00,138.01817,-1.25148,18.957,46.73726,-64.0751
57344.5,2015-Nov-18 12:00,138.3226,-1.67904,18.942,45.73639,-64.3622
57345.5,2015-Nov-19 12:00,138.62047,-2.10842,18.927,44.72086,-64.6421
57346.5,2015-Nov-20 12:00,138.9117,-2.53957,18.912,43.69059,-64.915
57347.5,2015-Nov-21 12:00,139.1962,-2.97244,18.896,42.64532,-65.1805
57348.5,2015-Nov-22 12:00,139.47389,-3.40697,18.881,41.58456,-65.4385
57349.5,2015-Nov-23 12:00,139.74468,-3.84311,18.865,40.50756,-65.6888
57350.5,2015-Nov-24 12:00,140.00846,-4.2808,18.849,39.41333,-65.9309
57351.5,2015-Nov-25 12:00,140.26513,-4.72,18.833,38.30073,-66.1644
57352.5,2015-Nov-26 12:00,140.51458,-5.16063,18.817,37.16857,-66.3887
57353.5,2015-Nov-27 12:00,140.75668,-5.60264,18.801,36.01579,-66.603
57354.5,2015-Nov-28 12:00,140.99129,-6.04594,18.785,34.84152,-66.8065
57355.5,2015-Nov-29 12:00,141.21828,-6.49047,18.768,33.64514,-66.9985
57356.5,2015-Nov-30 12:00,141.4375,-6.93614,18.752,32.42627,-67.1781
57357.5,2015-Dec-01 12:00,141.6488,-7.38287,18.735,31.18471,-67.3445
57358.5,2015-Dec-02 12:00,141.85204,-7.83055,18.718,29.92039,-67.4969
57359.5,2015-Dec-03 12:00,142.04706,-8.2791,18.701,28.63334,-67.6345
57360.5,2015-Dec-04 12:00,142.2337,-8.72842,18.684,27.32364,-67.7564
57361.5,2015-Dec-05 12:00,142.41181,-9.17838,18.666,25.99143,-67.8619
57362.5,2015-Dec-06 12:00,142.58124,-9.62889,18.649,24.63691,-67.9501
57363.5,2015-Dec-07 12:00,142.74182,-10.07981,18.631,23.26034,-68.02
57364.5,2015-Dec-08 12:00,142.8934,-10.53102,18.614,21.86209,-68.0706
57365.5,2015-Dec-09 12:00,143.03582,-10.9824,18.596,20.44265,-68.1012
57366.5,2015-Dec-10 12:00,143.16893,-11.43379,18.578,19.00264,-68.1106
57367.5,2015-Dec-11 12:00,143.29257,-11.88506,18.56,17.5428,-68.098
57368.5,2015-Dec-12 12:00,143.40659,-12.33605,18.542,16.06401,-68.0624
57369.5,2015-Dec-13 12:00,143.51085,-12.78662,18.524,14.56723,-68.0031
57370.5,2015-Dec-14 12:00,143.6052,-13.23659,18.506,13.05344,-67.9191
57371.5,2015-Dec-15 12:00,143.68951,-13.6858,18.488,11.52364,-67.8098
57372.5,2015-Dec-16 12:00,143.76363,-14.13407,18.469,9.978729,-67.6743
57373.5,2015-Dec-17 12:00,143.82745,-14.58124,18.451,8.419509,-67.512
57374.5,2015-Dec-18 12:00,143.88083,-15.02711,18.433,6.84663,-67.3222
57375.5,2015-Dec-19 12:00,143.92364,-15.47151,18.414,5.260566,-67.1039
57376.5,2015-Dec-20 12:00,143.95576,-15.91424,18.396,3.661613,-66.8565
57377.5,2015-Dec-21 12:00,143.97706,-16.35511,18.377,2.049895,-66.5788
57378.5,2015-Dec-22 12:00,143.9874,-16.7939,18.359,0.425407,-66.2698
